Año;Localidades;Proyecto;Categoria;Votos;Presupuesto;Ganador_bin
2025;Olivos;1. Casa de los Jóvenes (Virgen del Carmen);Social;564;4000000;1
2025;Olivos;24. Centro de Jubilados y Pensionados Sarmiento;Social;491;380000;1
2025;Olivos;30. Sociedad de Fomento 12 de Octubre;Social;468;30000000;0
2025;Olivos;14. Escuela Primaria 15 (provincial);Educación;456;30000000;0
2025;Olivos;"10. ""La Escuelita""";Educación;452;13500000;1
2025;Olivos;18. Rampas en esquinas;Reparaciones/Obra;447;30000000;0
2025;Olivos;13. Escuela Primaria 2 (provincial);Educación;421;8000000;0
2025;Olivos;27. Club Defensores de Olivos;Deporte;380;30000000;0
2025;Olivos;8. Jardín de Infantes 913 (provincial);Educación;367;16000000;0
2025;Olivos;22. Cestos papeleros;Medio Ambiente;348;16200000;0
2025;Olivos;9. Escuela Secundaria 1 (provincial);Educación;326;12000000;0
2025;Olivos;19. Grupo Scout Hipólito Bouchard;Social;301;6000000;1
2025;Olivos;16. Escuela Primaria 31 (provincial);Educación;284;24000000;0
2025;Olivos;25. Grupo Scout San Pedro y San Pablo;Social;272;7900000;0
2025;Olivos;29. Sociedad Alemana de Gimnasia;Social;250;30000000;0
2025;Olivos;28. Club 25 de mayo;Deporte;248;10000000;0
2025;Olivos;6. Club Unión de Olivos;Deporte;237;30000000;0
2025;Olivos;7. Centro Cultural El Faro;Cultura;222;9000000;0
2025;Olivos;33. Punto Verde;Medio Ambiente;152;12000000;0
2025;Olivos;21. Semáforo peatonal;Movilidad;128;13644000;0
2025;Olivos;26. Alimentación Saludable;Salud;118;3300000;0
2025;Olivos;3. Centro de Guías de Turismo de Vicente López;Salud;104;220000;1
2025;Olivos;15. Centro Histórico Vicente López;Otros/Varios;102;5670000;0
2025;Olivos;31. Sendas peatonales;Movilidad;101;1105000;0
2025;Olivos;12. Club CAOSA;Deporte;76;30000000;0
2025;Olivos;23. Los Guardianes de la Tierra;Medio Ambiente;41;3240000;0
2025;Vicente López;6. Escuela Secundaria 6 (provincial);Educación;776;30000000;1
2025;Vicente López;8. Centro de Jubilados y Pensionados Los del VILO;Social;569;1190000;1
2025;Vicente López;5. Círculo Trovador;Social;460;30000000;1
2025;Vicente López;7. Rampas en esquinas;Reparaciones/Obra;458;30000000;1
2025;Vicente López;14. VILO Rugby;Deporte;443;30000000;1
2025;Vicente López;11. Grupo Scout San Gabriel;Social;401;30000000;0
2025;Vicente López;9. Instituto de Formación Docente 39 (provincial);Educación;376;15000000;0
2025;Vicente López;3. Senderos del Sembrador;Otros/Varios;249;30000000;0
2025;Vicente López;13. Contenedores de residuos;Medio Ambiente;237;2760000;0
2025;Vicente López;1. Mejorar iluminación en Plaza Bignone;Seguridad;213;30000000;0
2025;Vicente López;4. Talleres de educación del gusto;Cultura;165;1350000;0
2025;Vicente López;12. Campaña educativa ecológica;Medio Ambiente;138;2500000;0
2025;Vicente López;2. Museo Palacio Raggio;Cultura;122;30000000;0
2025;Vicente López;10. La ecología comienza por casa;Medio Ambiente;113;2800000;0
2025;Vicente López;15. Geofans;Otros/Varios;62;6915100;0
2025;Villa Adelina;3. Club SUVA;Deporte;1518;30000000;1
2025;Villa Adelina;4. Escuela de Educación Técnica 1 (provincial);Educación;612;30000000;1
2025;Villa Adelina;8. Grupo Scout Ntra Señora de la Pureza;Social;309;30000000;1
2025;Villa Adelina;1. Jardín de Infantes 907 (provincial);Educación;280;1560000;0
2025;Villa Adelina;6. AVAPEA;Otros/Varios;240;30000000;0
2025;Villa Adelina;5. Escuela Secundaria 11 (provincial);Educación;194;22000000;0
2025;Villa Adelina;10. Escuela Primaria 28 (provincial);Educación;143;30000000;0
2025;Villa Adelina;7. Club de Leones de Villa Adelina;Deporte;54;10000000;1
2025;Villa Adelina;2. La ecología comienza por casa;Medio Ambiente;50;2800000;0
2025;Villa Adelina;9. Talleres de educación del gusto;Cultura;26;1350000;0
2025;Villa Martelli;15. Círculo Ajedrez Villa Martelli;Cultura;1046;30000000;1
2025;Villa Martelli;3. Bomberos Voluntarios de Vicente López;Seguridad;976;30000000;1
2025;Villa Martelli;24. Asociación de Robótica de Villa Martelli;Cultura;757;30000000;0
2025;Villa Martelli;17. Escuela Primaria 7 (provincial);Educación;631;30000000;1
2025;Villa Martelli;6. Club Laprida;Deporte;547;30000000;1
2025;Villa Martelli;8. Parroquia Virgen de las Gracias;Social;542;30000000;0
2025;Villa Martelli;28. Grupo Scout Virgen de Las Gracias;Social;515;2000000;0
2025;Villa Martelli;9. Sociedad de Fomento Padilla;Social;475;20000000;0
2025;Villa Martelli;25. Sociedad de Fomento y Cultura de Villa Martelli;Cultura;468;30000000;0
2025;Villa Martelli;11. Jardín de Infantes 904 (provincial);Educación;448;20000000;0
2025;Villa Martelli;19. Escuela Primaria 11 (provincial);Educación;426;30000000;0
2025;Villa Martelli;1. Cruz Roja Vicente López;Salud;409;6000000;0
2025;Villa Martelli;5. Club Atlético La Escuelita;Educación;250;30000000;0
2025;Villa Martelli;26. Jardín San Pablo de la Cruz;Educación;241;30000000;0
2025;Villa Martelli;21. Jacarandá Espacio educativo comunitario;Educación;191;30000000;0
2025;Villa Martelli;13. Jardín de Infantes 918 (provincial);Educación;183;2650000;0
2025;Villa Martelli;7. Centro de Jubilados Feliz Reencuentro;Social;182;3500000;0
2025;Villa Martelli;20. Centro Cultural y Social Macacha;Cultura;181;3140000;0
2025;Villa Martelli;2. Biblioteca Popular León A. Vienni;Cultura;160;600000;1
2025;Villa Martelli;14. Club de Leones Villa Martelli;Cultura;151;10000000;0
2025;Villa Martelli;23. Centro Comercial Villa Martelli;Cultura;145;30000000;0
2025;Villa Martelli;27. Centro de Jubilados El Trébol;Social;130;5400000;0
2025;Villa Martelli;18. Asociación Camino - Escuela de Oficios;Educación;109;7000000;0
2025;Villa Martelli;16. Alimentación Saludable;Salud;59;3300000;0
2025;Villa Martelli;22. Artistas Plásticos Independientes de V. Martelli;Cultura;43;2400000;0
2025;Villa Martelli;10. Entidades de Bien Público de V. Martelli;Cultura;39;1650000;0
2025;Villa Martelli;4. Los Guardianes de La Tierra;Medio Ambiente;37;3240000;0
2025;Villa Martelli;12. Asociación Civil Federico Chopin;Social;32;15000000;0
2016;Villa Martelli;Fundación Camino;Social;707;333952;0
2016;Villa Martelli;Centro de Formación Laboral de Villa Martelli;Cultura;371;165461;0
2016;Villa Martelli;ZOONOSIS;Salud;310;1591192;0
2016;Villa Martelli;Barrio Habana;Otros/Varios;251;1177204;0
2016;Villa Martelli;Reducidores de velocidad;Movilidad;61;131881;0
2016;Villa Martelli;Rampas en Esquinas;Reparaciones/Obra;27;119790;0
2016;Florida Oeste;Jardín Maternal Municipal Nº 8;Salud;1120;612674;0
2016;Florida Oeste;Jardín Maternal Municipal Nº 5;Salud;1006;998000;0
2016;Florida Oeste;Barrio Las Flores;Otros/Varios;931;2089999;0
2016;Florida Oeste;Semáforo peatonal;Movilidad;57;23690;0
2016;Munro;"Jardín Maternal Municipal Nº 15 ""San Juan Macías""";Salud;624;548596;0
2016;Munro;Escuela Primaria Nº 19;Educación;576;834698;0
2016;Munro;Jardín de Infantes Municipal Nº 3;Educación;449;325000;0
2016;Munro;Jardín Maternal Municipal Nº 14;Salud;811;423627;0
2016;Munro;Mejoramiento de iluminación;Seguridad;208;621876;0
2016;Munro;Capacitación en reciclaje;Medio Ambiente;84;64450;0
2016;Munro;Mejoramiento de iluminación;Seguridad;81;192422;0
2016;Munro;Reducidores de velocidad;Movilidad;58;10991;0
2016;Munro;UAP Negrete;Salud;115;29917;0
2016;Munro;Cestos Papeleros;Medio Ambiente;102;292000;0
2016;Carapachay;Jardín Maternal Municipal Nº 7;Salud;707;2205363;0
2016;Carapachay;Escuela Primaria Nº 18 y Escuela Secundaria Nº 3;Educación;296;443147;0
2016;Carapachay;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;296;501325;0
2016;Carapachay;Centro Cultural Municipal de Carapachay;Cultura;145;156790;0
2016;Carapachay;Campaña sobre RCP y primeros auxilios;Salud;101;0;0
2016;Villa Adelina;Escuela Primaria Nº 28;Educación;346;780700;0
2016;Villa Adelina;Polideportivo Municipal;Deporte;231;1699628;0
2016;Villa Adelina;Jardín de Infantes Municipal Nº 7;Educación;262;145704;0
2016;Villa Adelina;Escuela de Educación Técnica Nº 1;Educación;260;385994;0
2016;Villa Adelina;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;166;393140;0
2016;Villa Adelina;Reducidores de velocidad;Movilidad;34;43961;0
2016;Villa Adelina;Cestos Papeleros;Medio Ambiente;15;21200;0
2016;Florida Este;Escuela Primaria Nº 3;Educación;332;648372;0
2016;Florida Este;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;318;806080;0
2016;Florida Este;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;151;41600;0
2016;Florida Este;Campaña sobre RCP y primeros auxilios;Salud;121;0;0
2016;Florida Este;Vallas de contención;Seguridad;96;115200;0
2016;Florida Este;ZOONOSIS;Salud;91;27900;0
2016;Florida Este;Campaña de promoción de la lectura;Educación;81;150000;0
2016;Florida Este;Colocación de un semáforo;Movilidad;67;132271;0
2016;Florida Este;"Paseo Cultural ""García Lorca""";Cultura;43;7000;0
2016;Florida Este;Camino seguro al Hospital;Salud;198;523852;0
2016;La Lucila;"Escuela Primaria Nº 16 ""Marcelino Ugarte""";Cultura;197;849371;0
2016;La Lucila;Mejoramiento de iluminación;Seguridad;408;149872;0
2016;La Lucila;Parque Paseo Enamour;Espacio Público;325;860274;0
2016;La Lucila;Semáforos para peatones;Movilidad;81;263233;0
2016;La Lucila;Reducidores de velocidad;Movilidad;26;10991;0
2016;Olivos;Jardín Maternal Municipal Nº 16;Salud;1330;375000;0
2016;Olivos;Jardín de Infantes Nº 912;Educación;801;947135;0
2016;Olivos;Jardín Maternal Municipal Nº 2;Salud;908;232000;0
2016;Olivos;Escuela de Educación Especial Nº 502;Educación;538;174580;0
2016;Olivos;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;226;884561;0
2016;Olivos;Campaña de información sobre el sistema de salud municipal;Salud;167;81636;0
2016;Olivos;Demarcación horizontal y vertical;Otros/Varios;23;63600;0
2016;Vicente López;Instituto Superior de Formación Docente Nº 39;Educación;841;1493023;0
2016;Vicente López;Bomberos Voluntarios de Vicente López;Seguridad;570;139935;0
2016;Vicente López;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;328;605000;0
2016;Vicente López;Centro de Adultos Mayores Activos;Social;256;549832;0
2016;Vicente López;Campañas de concientización sobre reciclado y compostaje;Medio Ambiente;85;88800;0
2016;Vicente López;Mejoramiento de iluminación;Seguridad;66;316750;0
2015;Villa Martelli;Barrio Habana;Otros/Varios;446;395000;0
2015;Villa Martelli;Escuela Primaria Nº 20;Educación;356;65626;0
2015;Villa Martelli;Jardín de Infantes Nº 918;Educación;278;107944;0
2015;Villa Martelli;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;277;1082823;0
2015;Villa Martelli;Escuela Primaria Nº 7;Educación;221;33679;0
2015;Villa Martelli;UAP Llobera y la UAP Ravazzoli;Salud;178;59320;0
2015;Villa Martelli;Mejoramiento de iluminación;Seguridad;82;69600;0
2015;Villa Martelli;Reducidores de velocidad;Movilidad;45;14100;0
2015;Villa Martelli;Organizar actividades deportivas en las Plazas del Barrio;Espacio Público;42;43740;0
2015;Villa Martelli;Señalizar estacionamiento para discapacitados en el Centro Comercial del barrio;Movilidad;38;51000;0
2015;Villa Martelli;Plantar árboles;Medio Ambiente;28;23390;0
2015;Villa Martelli;Campaña de concientización sobre convivencia responsable con animales de compañía;Medio Ambiente;27;60000;0
2015;Villa Martelli;Compra de jaulas trampa para el área de zoonosis;Salud;14;24200;0
2015;Florida Oeste;Escuela Primaria Nº 17;Educación;385;121130;0
2015;Florida Oeste;UAPs Bermúdez,Blanca Acosta y URI R Carrillo;Salud;360;88980;0
2015;Florida Oeste;Sociedad de Fomento Hipólito Yrigoyen;Social;353;3480000;0
2015;Florida Oeste;Barrio Las Flores;Otros/Varios;286;688000;0
2015;Florida Oeste;Escuela Primaria Nº 14;Educación;87;65420;0
2015;Munro;"Jardín Maternal Municipal Nº 15 ""San Juan Macías""";Salud;728;1142959;0
2015;Munro;Escuela Primaria Nº 19;Educación;385;125900;0
2015;Munro;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;367;485644;0
2015;Munro;UAPS: Paul Harris - Padre Barbero - Marzano - Sgto Cabral- Negrete- Barreiro Aguirre;Salud;339;177960;0
2015;Munro;Mejorar seguridad vial;Salud;243;0;0
2015;Munro;Campaña de concientización y primeros auxilios;Salud;86;38950;0
2015;Munro;Polideportivo de Munro;Deporte;72;48630;0
2015;Carapachay;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;277;1004580;0
2015;Carapachay;UAP Burman y UAP 25 de Mayo.;Salud;255;59320;0
2015;Carapachay;Mejoramiento de iluminación;Seguridad;160;87717;0
2015;Carapachay;Mejoramiento de iluminación;Seguridad;68;40438;0
2015;Carapachay;"Plaza DF Sarmiento ""Vida Saludable en la Plaza""";Salud;51;43740;0
2015;Carapachay;Plaza José Ingenieros;Espacio Público;56;396788;0
2015;Carapachay;Mejoraramiento de iluminación;Seguridad;43;24787;0
2015;Carapachay;Reducidores de velocidad;Movilidad;16;13040;0
2015;Carapachay;Reducidores de velocidad;Movilidad;15;13040;0
2015;Carapachay;Reducidores de velocidad;Movilidad;16;58680;0
2015;Carapachay;Reducidores de velocidad;Movilidad;10;6520;0
2015;Carapachay;Reducidores de velocidad;Movilidad;5;6520;0
2015;Villa Adelina;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;253;972926;0
2015;Villa Adelina;Escuela Primaria Nº 28;Educación;249;165658;0
2015;Villa Adelina;Escuela de Educación Técnica Nº 1;Educación;228;150000;0
2015;Villa Adelina;UAP Scalise;Salud;157;29660;0
2015;Villa Adelina;Centro Comercial de Paraná;Otros/Varios;141;688000;0
2015;Villa Adelina;Semáforo de giro;Movilidad;85;32076;0
2015;Villa Adelina;Mejoramiento de Iluminación;Seguridad;59;112315;0
2015;Villa Adelina;Mejoramiento de Iluminación;Seguridad;39;12524;0
2015;Villa Adelina;Campaña de concientización sobre convivencia responsable con animales de compañía;Medio Ambiente;39;60000;0
2015;Villa Adelina;Torre Ader;Cultura;30;73000;0
2015;Villa Adelina;Semáforo;Movilidad;29;111940;0
2015;Villa Adelina;Reducidores de velocidad;Movilidad;22;9750;0
2015;Villa Adelina;Reducidores de velocidad;Movilidad;6;9750;0
2015;Florida Este;Escuela Primaria Nº 3;Educación;437;209500;0
2015;Florida Este;Jardín de Infantes Nº 911;Educación;428;174830;0
2015;Florida Este;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;404;1385021;0
2015;La Lucila;Barrio El Ceibo;Otros/Varios;269;178698;0
2015;La Lucila;Escuela Primaria Nº 16 “Marcelino Ugarte”;Cultura;253;310000;0
2015;La Lucila;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;162;788326;0
2015;La Lucila;UAP El Ceibo y la UAP Arcuri;Salud;141;59320;0
2015;La Lucila;Plantación de especies autóctonas en el barrio;Medio Ambiente;46;71376;0
2015;La Lucila;Mejoramiento de iluminación;Seguridad;32;125169;0
2015;La Lucila;Campañas de comunicación y difusión para fortalecer la conciencia ambiental;Medio Ambiente;33;35400;0
2015;La Lucila;Demarcación y señalización prohibición de estacionar en esquinas donde doblan colectivos;Movilidad;18;60000;0
2015;La Lucila;Reducidores de velocidad;Movilidad;5;7050;0
2015;Olivos;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;389;1636724;0
2015;Olivos;Mejoramiento de iluminación;Seguridad;149;48381;0
2015;Vicente López;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;368;543385;0
2015;Vicente López;Escuela Secundaria Nº 6;Educación;196;63414;0
2015;Vicente López;Mejoramiento de iluminación;Seguridad;61;59262;0
2014;Villa Martelli;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;335;42745;0
2014;Villa Martelli;Corte de raíces y reparación de veredas;Espacio Público;257;500000;0
2014;Villa Martelli;Reparación y bacheo;Movilidad;132;997899;0
2014;Villa Martelli;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;118;65762;0
2014;Villa Martelli;Reducidores de velocidad;Movilidad;77;23860;0
2014;Villa Martelli;Barrio Habana;Otros/Varios;75;302106;0
2014;Florida Oeste;Obras complementarias al retén de Plaza La Paz;Espacio Público;323;1933000;0
2014;Munro;Realización de obras para paliar el efecto de posibles inundaciones;Reparaciones/Obra;269;1000000;0
2014;Munro;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;234;85490;0
2014;Munro;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;89;60052;0
2014;Munro;Mejoramiento de iluminación y cámara de seguridad;Salud;73;48630;0
2014;Munro;Mejoramiento de iluminación;Seguridad;67;29980;0
2014;Munro;Colocación de semáforo y mejoramiento de iluminación;Seguridad;44;97748;0
2014;Munro;Construcción de sendero asfáltico;Reparaciones/Obra;26;219517;0
2014;Munro;Coro Municipal de Niños;Cultura;10;107280;0
2014;Carapachay;Sociedad de Fomento Drysdale;Social;234;4260740;0
2014;Carapachay;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;213;215621;0
2014;Carapachay;Corte de raíces y reparación de veredas;Espacio Público;135;500000;0
2014;Carapachay;Mejoramiento de iluminación y construcción de dársena;Seguridad;105;585440;0
2014;Carapachay;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;56;36669;0
2014;Carapachay;Reposición de árboles;Medio Ambiente;41;5994;0
2014;Carapachay;Mejoramiento de la señalización;Movilidad;34;0;0
2014;Carapachay;Ordenamiento de la circulación;Otros/Varios;32;0;0
2014;Villa Adelina;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;147;148774;0
2014;Villa Adelina;Plaza Eduardo Ader;Espacio Público;99;1488648;0
2014;Villa Adelina;Mejoramiento de iluminación;Seguridad;69;85950;0
2014;Villa Adelina;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;47;37869;0
2014;Villa Adelina;Plan de reforestación;Otros/Varios;43;9484;0
2014;Villa Adelina;Reducidores de velocidad;Movilidad;23;4250;0
2014;Villa Adelina;Plaza Eduardo Ader;Espacio Público;18;35500;0
2014;Villa Adelina;Colocación de semáforo;Movilidad;14;80288;0
2014;Villa Adelina;Colocación de semáforo;Movilidad;9;70454;0
2014;Florida Este;Paseo Cultural Federico Garcia Lorca;Cultura;232;326720;0
2014;Florida Este;Hospital Municipal Bernardo Houssay;Salud;163;34540;0
2014;Florida Este;Obra hidráulica: conductos y sumideros;Reparaciones/Obra;162;600000;0
2014;Florida Este;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;80;59969;0
2014;Florida Este;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;70;215621;0
2014;Florida Este;Colocación y/o reposición de árboles;Medio Ambiente;53;15553;0
2014;Florida Este;Mejoramiento de iluminación;Seguridad;20;89660;0
2014;Florida Este;Reducidores de velocidad;Movilidad;19;47154;0
2014;La Lucila;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;178;291187;0
2014;La Lucila;Bombas depresoras con cajas antivandalismo;Otros/Varios;156;739485;0
2014;La Lucila;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;96;59969;0
2014;La Lucila;Colocación de semáforo;Movilidad;54;17120;0
2014;La Lucila;Reducidores de velocidad;Movilidad;51;63736;0
2014;La Lucila;Colocación de semáforo;Movilidad;34;113364;0
2014;La Lucila;Reducidores de velocidad;Movilidad;10;7082;0
2014;La Lucila;Reserva Ecológica;Medio Ambiente;0;220000;0
2014;Olivos;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;283;163630;0
2014;Olivos;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;220;84419;0
2014;Olivos;Mejoramiento de la accesibilidad;Movilidad;143;449884;0
2014;Olivos;Mejoramiento de iluminación;Seguridad;96;137180;0
2014;Olivos;Mejoramiento de iluminación;Seguridad;75;28600;0
2014;Olivos;Reducidores de velocidad;Movilidad;52;95020;0
2014;Olivos;Reducidores de velocidad;Movilidad;42;30403;0
2014;Olivos;Reducidores de velocidad;Movilidad;33;19103;0
2014;Olivos;Reducidores de velocidad;Movilidad;23;15194;0
2014;Olivos;Reducidores de velocidad;Movilidad;15;3762;0
2014;Olivos;Mejoramiento de Iluminación;Seguridad;0;68000;0
2014;Olivos;Mejoramiento de Iluminación;Seguridad;0;183082;0
2014;Vicente López;Jardin de Infantes Nº 901;Educación;58;62023;0
2014;Vicente López;Campaña educativa en higiene urbana y reciclado;Medio Ambiente;39;27557;0
2014;Vicente López;Centro Comercial de Vicente López;Otros/Varios;31;26500;0
2014;Vicente López;Plantar árboles;Medio Ambiente;28;15553;0
2014;Vicente López;Paseo de La Costa;Espacio Público;27;932721;0
2014;Vicente López;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;25;113535;0
2014;Vicente López;Mejoramiento de iluminación;Seguridad;19;130000;0
2014;Vicente López;Mejoramiento de iluminación;Seguridad;0;160258;0
2013;Villa Martelli;Plaza de las Americas;Espacio Público;0;399683;0
2013;Villa Martelli;Plaza Almafuerte;Espacio Público;0;499900;0
2013;Villa Martelli;Plaza Almafuerte;Espacio Público;0;21470;0
2013;Villa Martelli;Plaza de las Americas;Espacio Público;0;23000;0
2013;Villa Martelli;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;75000;0
2013;Villa Martelli;Mejoramiento de iluminación;Seguridad;0;415640;0
2013;Villa Martelli;Mejoramiento de iluminación;Seguridad;0;66741;0
2013;Florida Oeste;Plaza La Paz;Espacio Público;0;906056;0
2013;Florida Oeste;Plaza Paseo del Sol;Espacio Público;0;85059;0
2013;Florida Oeste;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;100000;0
2013;Florida Oeste;"Plaza ""Paseo de las Artes""";Cultura;0;139630;0
2013;Munro;Centro Cultural Municipal de Munro;Cultura;0;731508;0
2013;Munro;Plaza Güemes;Espacio Público;0;496349;0
2013;Munro;Plaza Alem y Plaza Güemes;Espacio Público;0;99920;0
2013;Munro;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;50000;0
2013;Carapachay;Plaza Domingo F. Sarmiento;Espacio Público;0;621691;0
2013;Carapachay;Limpieza, poda y mejoramiento de iluminación;Seguridad;0;26209;0
2013;Carapachay;UAP Paul Harris (Munro);Salud;0;241600;0
2013;Carapachay;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;100000;0
2013;Carapachay;Centro Cultural Municipal de Carapachay;Cultura;0;100000;0
2013;Carapachay;Rampas en esquinas;Reparaciones/Obra;0;116160;0
2013;Carapachay;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;105000;0
2013;Villa Adelina;Centro Cultural Municipal de Villa Adelina;Cultura;0;216196;0
2013;Villa Adelina;Instalación de un Destacamento Policial;Reparaciones/Obra;0;0;0
2013;Villa Adelina;Plaza José Ingenieros;Espacio Público;0;458784;0
2013;Villa Adelina;Circuito para realización de actividades aeróbicas;Otros/Varios;0;173880;0
2013;Villa Adelina;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;100000;0
2013;Villa Adelina;Mejoramiento de iluminación;Seguridad;0;115440;0
2013;Villa Adelina;Mejoramiento de iluminación;Seguridad;0;117687;0
2013;Villa Adelina;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;70000;0
2013;Villa Adelina;Estación Villa Adelina;Otros/Varios;0;82455;0
2013;Florida Este;Plaza Libertad;Espacio Público;0;430000;0
2013;Florida Este;Mejoramiento de iluminación;Seguridad;0;109538;0
2013;Florida Este;Plaza Libertad;Espacio Público;0;31630;0
2013;Florida Este;Plaza Octavio Ortiz;Espacio Público;0;68480;0
2013;Florida Este;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;75000;0
2013;Florida Este;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;38217;0
2013;La Lucila;Reparación de veredas rotas por raíces de árboles;Medio Ambiente;0;577978;0
2013;La Lucila;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;50000;0
2013;La Lucila;Poda, limpieza en general y mejoramiento de iluminación;Seguridad;0;55584;0
2013;Olivos;Mejoramiento de iluminación;Seguridad;0;188148;0
2013;Olivos;Plaza de los Inmigrantes;Espacio Público;0;61595;0
2013;Olivos;Mejoramiento de iluminación;Seguridad;0;98310;0
2013;Olivos;"Plaza ""Vicente López y Planes""";Espacio Público;0;35088;0
2013;Olivos;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;50000;0
2013;Olivos;Mejoramiento de iluminación;Seguridad;0;486200;0
2013;Vicente López;Reducidores de velocidad;Movilidad;0;14164;0
2013;Vicente López;Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal;Seguridad;0;50000;0
2013;Vicente López;PISTA BMX;Deporte;0;147000;0
2013;Vicente López;PISTA BMX;Deporte;0;550000;0
