año;barrio;proyecto;categoria;votos;presupuesto;ganador_bin
2018;Florida Oeste;SEÑALIZAR ESTACIONAMIENTO PARA DISCAPACITADOS EN CTRO COMERCIAL;Otros/Varios;29.0;500500.0;0
2018;Munro;BIBLIOTECA TECNOLÓGICA PÚBLICA: 2º ETAPA (Almafuerte al 4600);Educación;1041.0;2600000.0;1
2018;Munro;Escuela Técnica Nº 2: refacción acceso, sanitarios y pañol;Educación;809.0;2000000.0;1
2018;Munro;CÁMARAS DE VIGILANCIA URBANA (varias ubicaciones);Seguridad;797.0;2329000.0;1
2018;Munro;Sociedad de Fomento Grosville: Construcción de dos baños y compra de desfibrilador automático.;Otros/Varios;653.0;1897000.0;1
2018;Munro;Jardín Maternal Municipal Nº 4: Salón de Usos Múltiples y equipamiento;Educación;643.0;1350000.0;0
2018;Munro;ESCUELA PRIMARIA N° 19: Reparaciones y pintura en diversos sectores;Educación;638.0;2000000.0;0
2018;Munro;Polideportivo Munro: facilitador de ingreso natatorio para personas con alguna dificultad, ventanal de paño fijo;Deporte;602.0;490000.0;1
2018;Munro;Jardín de Infantes Nº 909: Reparación de la escalera de ingreso.;Educación;601.0;145300.0;1
2018;Munro;CENTRO DE JUBILADOS 'GRACIAS A LA VIDA': Equipamiento (mesas, sillas y un A.A.);Otros/Varios;529.0;135600.0;1
2018;Munro;ISFT Nº 220 y CFP Nº 402: Equipamiento para las nuevas aulas.;Educación;524.0;311350.0;0
2018;Munro;Carrera de enfermerí­a municipal: Equipamiento para practicas;Otros/Varios;463.0;927000.0;0
2018;Munro;CONTENEDORES DE RESIDUOS EN CENTRO COMERCIAL DE MUNRO (Av. Vélez Sársfield);Espacio Público;454.0;285500.0;0
2018;Munro;Jardín Maternal Municipal Nº 14: A.A. para SUM y cocina. Piso antigolpes en el patio;Educación;443.0;398700.0;0
2018;Munro;ESCUELA PRIMARIA Nº 4: Reparaciones y pintura;Educación;437.0;2000000.0;0
2018;Munro;Jardín de Infantes Nº 910: Juegos infantiles y completar pared ;Educación;437.0;810000.0;0
2018;Munro;MÁS ÁRBOLES EN MUNRO: plantado de especies en el barrio;Otros/Varios;435.0;290000.0;0
2018;Munro;ESCUELA PRIMARIA Nº 10: Pintura del patio;Educación;390.0;1000000.0;0
2018;Munro;Jardín Maternal Municipal Nº 15: Remodelacón ingreso, reparación un sector de la cubierta;Educación;388.0;1120000.0;0
2018;Munro;Jardín de Infantes Municipal Nº 5: Equipamiento informatico y A.A.;Educación;373.0;634550.0;0
2018;Munro;Mejorar el tramo de Rosario desde V. Sarsfield a Villate (demarcación, cordones, reparación vereda jardines);Educación;350.0;1875000.0;0
2018;Munro;RAMPAS EN EL BARRIO;Otros/Varios;333.0;3542500.0;0
2018;Munro;Club Unión de Munro: reparación de veredas;Espacio Público;313.0;840000.0;0
2018;Munro;Unión Vecinal y de Fomento de Munro: Embaldosado de terraza y completar salón;Otros/Varios;305.0;1435300.0;0
2018;Munro;Ctro. de Jubilados 'Sol de Otoño': reparación de veredas.;Espacio Público;276.0;488500.0;0
2018;Munro;ESCUELA PRIMARIA Nº 32: Reacondicionar el salón de arte, gimnasio y patio.;Educación;210.0;2000000.0;0
2018;Munro;Escuela de Educación Especial Nº 503: Reparación de filtraciones, pintura y cambio de puerta;Educación;210.0;835000.0;0
2018;Munro;Escuela Secundaria Nº 5: Reparación de filtraciones y pintura;Educación;198.0;2000000.0;0
2018;Munro;SEMÁFORO EN NATALIO QUERIDO Y VELEZ SARSFIELD;Espacio Público;188.0;295000.0;0
2018;Munro;COLEGIO MARÍA AUXILIADORA: cámaras en la zona y semáforo en Mitre y Borges;Educación;184.0;978655.0;0
2018;Munro;Club Social y Deportivo Industrial de Munro: Nuevos vestuarios;Deporte;167.0;5152000.0;0
2018;Munro;Club de la Tercera Edad FFCC Belgrano: mejorar equipamiento;Deporte;152.0;325000.0;0
2018;Munro;Centro Cultural Munro: reemplazo de marquesina;Cultura;128.0;1197000.0;0
2018;Munro;Promoción de la lectura en la primera infancia: talleres en jardines maternales y de infantes;Educación;121.0;90000.0;1
2018;Munro;Escuela Primaria Nº 30: equipos informáticos;Educación;104.0;549300.0;0
2018;Munro;LA ECOLOGIA COMIENZA POR CASA: talleres teatrales en escuelas sobre reciclado.;Educación;82.0;320000.0;0
2018;Munro;H2O AL RESCATE: talleres teatrales sobre el uso responsable del agua.;Cultura;59.0;320000.0;0
2018;Carapachay;CÁMARAS DE VIGILANCIA URBANA (varias ubicaciones);Seguridad;718.0;1295600.0;1
2018;Carapachay;Estación Carapachay: iluminación y mejoramiento de acceso parada de colectivos;Seguridad;705.0;1050000.0;1
2018;Carapachay;Jardín de Infantes Nº 916: Mejoras varias;Educación;656.0;2000000.0;1
2018;Carapachay;ESCUELA PRIMARIA N°18: resolver inundaciones en el patio;Educación;604.0;1000000.0;1
2018;Carapachay;Sociedad de Fomento Drysdale: reparación del tinglado del gimnasio ;Deporte;560.0;1218000.0;1
2018;Carapachay;Escuela Secundaria N°3: Sistema de salidas de emergencia;Educación;483.0;2000000.0;0
2018;Carapachay;CENTRO DE JUBILADOS 'UNIÓN FRATERNAL DE CARAPACHAY': Cocina industrial, A.A. y PC;Otros/Varios;245.0;106600.0;1
2018;Carapachay;RAMPAS EN EL BARRIO;Otros/Varios;212.0;1397500.0;0
2018;Carapachay;Centro de Jubilados 'Luna de otoño': mejoramiento edilicio;Otros/Varios;196.0;840000.0;0
2018;Carapachay;JUNTA VECINAL MANUEL BELGRANO: construcción de una escalera metálica;Otros/Varios;147.0;980000.0;0
2018;Carapachay;CESTOS PAPELEROS EN EL BARRIO;Otros/Varios;122.0;189000.0;1
2018;Carapachay;CMCL Santiago Rainero: Reparación del techo de la sala de computación ;Otros/Varios;116.0;1960000.0;0
2018;Carapachay;SEMAFORO EN SIVORI Y A. ARGENTINA;Espacio Público;102.0;295000.0;0
2018;Carapachay;H2O al rescate: TALLERES EN ESCUELAS SOBRE EL USO RESPONSABLE DEL AGUA;Educación;54.0;180000.0;0
2018;Villa Adelina;AVAPEA (Asociación de Vecinos y Amigos de la Plaza Eduardo Ader): SUM Plaza Ader 2º etapa;Espacio Público;590.0;3920000.0;1
2018;Villa Adelina;Escuela Técnica Nº 1: Equipamiento tecnologico;Educación;589.0;2000000.0;1
2018;Villa Adelina;Jardín de Infantes Nº 907: Mejoras edilicias;Educación;533.0;1000000.0;0
2018;Villa Adelina;Poliderportivo Villa Adelina: mesas de ping pong, iluminación de la cancha de basquet;Seguridad;266.0;978500.0;1
2018;Villa Adelina;Escuela Secundaria Básica Nº 21: Mejoras en aulas y equipamiento;Educación;256.0;840000.0;0
2018;Villa Adelina;Semáforo en Castelli y Av. Ader;Espacio Público;143.0;295000.0;0
2018;Villa Adelina;Archivo Histórico Municipal 'Torre Ader': equipamiento;Otros/Varios;125.0;572500.0;0
2018;Villa Adelina;PUNTO DE RECICLADO AUTOMÁTICOS;Espacio Público;124.0;348950.0;0
2018;Villa Adelina;Rampas en las esquinas: circuito desde Plaza Ader hasta Estación Villa Adelina;Espacio Público;104.0;650000.0;0
2018;Villa Adelina;MANOS A LA MASA: talleres en escuelas sobre alimentación saludable.;Educación;45.0;180000.0;0
2018;Villa Adelina;PLAZA JOSÉ INGENIEROS: pista para patín;Espacio Público;36.0;1750000.0;0
2018;Villa Adelina;Plazoleta 9 de Julio y Paraná: puesta en valor;Espacio Público;30.0;630000.0;0
2018;La Lucila;Sociedad de Fomento de La Lucila: obras de refacción del edificio.;Otros/Varios;1363.0;3745000.0;1
2018;La Lucila;Jardín de Infantes Municipal N° 8: sistema de climatización y equipamiento.;Educación;276.0;579685.0;1
2018;La Lucila;"Escuela Primaria Nº 16 ""Marcelino Ugarte'': reparación de pisos de secretaria y dirección. Puesta en valor del escenario.";Educación;223.0;2000000.0;1
2018;La Lucila;Centro Barrial Infantil Barrio El Ceibo: Equipamiento para la sala de computación.;Otros/Varios;150.0;248500.0;1
2018;La Lucila;Barrio El Ceibo: pintura 2º etapa;Otros/Varios;98.0;1950000.0;0
2018;La Lucila;CESTOS PAPELEROS: Av. Maipú de Roma a Paraná;Otros/Varios;64.0;142500.0;1
2018;La Lucila;Parque Paseo Enamour: etapa 3.;Espacio Público;54.0;1500000.0;0
2018;La Lucila;Campaña de revaloración de la tercera edad: celebraciones musicales en centros de jubilados.;Cultura;49.0;283850.0;0
2018;La Lucila;LA ECOLOGIA COMIENZA POR CASA;Otros/Varios;45.0;180000.0;1
2018;La Lucila;Reducidores de velocidad en J. Ingenieros y Tucumán;Otros/Varios;41.0;62500.0;0
2018;Florida Este;CLUB ESTRELLA FEDERAL: Construcción de vestuarios y deposito;Deporte;3027.0;6200000.0;0
2018;Florida Este;Club Social y Deportivo Caseros: puesta en valor y ampliación edilicia ;Deporte;2028.0;3000000.0;0
2018;Florida Este;CRUZ ROJA: Escuela de Enfermería, reparación de cubiertas y sanitarios;Educación;1510.0;1540000.0;0
2018;Florida Este;JARDÍN DE INFANTES Nº 911: Reformas para adecuar e integrar espacios.;Educación;923.0;2000000.0;0
2018;Florida Este;ESCUELA SECUNDARIA N° 8: reparación de techos y de instalación eléctrica;Educación;832.0;1000000.0;0
2018;Florida Este;Soc de Fomento A del Valle: vestuarios adaptados y accesibles para mujeres;Otros/Varios;817.0;3510000.0;0
2018;Florida Este;ESCUELA PRIMARIA Nº 3: mejoras en el gimnasio cubierto;Educación;714.0;2000000.0;0
2018;Florida Este;ESCUELA SECUNDARIA N° 4: Reparar el gimnasio y el piso del patio;Educación;703.0;2000000.0;0
2018;Florida Este;ESCUELA PRIMARIA Nº 9: reparación de paredes y pintural general.;Educación;635.0;2000000.0;0
2018;Florida Este;ESCUELA PRIMARIA Nº12: Realizar una cubierta en un sector del patio;Educación;624.0;1600000.0;0
2018;Florida Este;ESCUELA SECUNDARIA Nº 7: mejoras edilicias y tecnológicas;Educación;518.0;2000000.0;0
2018;Florida Este;CAMARAS DE VIGILANCIA URBANA: Güemes y Warnes y zona del Hospital Houssay;Seguridad;508.0;2536000.0;0
2018;Florida Este;ASOC SEGUIR CRECIENDO: alero en el frente y galeria en el patio interior.;Otros/Varios;468.0;600000.0;0
2018;Florida Este;Centro de Formación Laboral Nº1: instalar un ascensor, provisión de horno y reparaciones varias;Otros/Varios;444.0;2000000.0;0
2018;Florida Este;Jardín de Infantes Municipal Nº1: construcción de nuevo ambiente en planta alta;Educación;420.0;7000000.0;0
2018;Florida Este;JARDÍN MATERNAL MUNICIPAL N° 10: cerramiento móvil para el patio de la planta alta;Educación;418.0;900000.0;0
2018;Florida Este;RAMPAS EN EL BARRIO Y SENDAS PEATONALES EN LA ZONA DEL HOSPITAL HOUSSAY ;Salud;397.0;590000.0;0
2018;Florida Este;Campaña por el buen trato hacia los animales domésticos. Talleres en Escuelas;Educación;395.0;525000.0;0
2018;Florida Este;JARDÍN DE INFANTES Nº 903: obras varias y equipamiento;Educación;370.0;1000000.0;0
2018;Florida Este;JARDÍN MATERNAL MUNICIPAL N°13: pintura de todo el interior;Educación;254.0;2100000.0;0
2018;Florida Este;CESTOS PAPELEROS  zona B. Parera, Av. San Martín, Av. Maipú y Roca.;Otros/Varios;181.0;336500.0;0
2018;Florida Este;SEMÁFORO en Melo y Valle Grande y peatonales en el barrio.;Espacio Público;179.0;2418000.0;0
2018;Florida Este;XUL SOLAR VA A LA ESCUELA: talleres artísticos en escuelas del barrio;Educación;173.0;320000.0;0
2018;Florida Este;Centro de Jubilados Amigos de la Estación Florida: pintura de patio interno y reparaciones.;Otros/Varios;170.0;1125000.0;0
2018;Florida Este;PLAZA HÉCTOR 'TOTO' GONZÁLEZ: equipamiento deportivo;Espacio Público;112.0;935000.0;0
2018;Florida Este;Señalización de espacios de estacionamiento para personas con discapacidad;Espacio Público;96.0;500500.0;0
2018;Florida Este;Plan de fomento de lectura en la infancia: talleres en escuelas del barrio.;Educación;70.0;60000.0;0
2018;Florida Este;Reducidores de velocidad en Güemes y Warnes;Otros/Varios;62.0;62500.0;0
2018;Florida Este;Héroes de Vicente López, Gente que trabaja: publicación de un libro;Otros/Varios;24.0;700000.0;0
2018;Vicente López;Bomberos Voluntarios de Vicente López: equipos estructurales, equipos de respiración autónoma y accesorios;Otros/Varios;2788.0;4500000.0;0
2018;Vicente López;Club VILO: instalar un piso de césped sintético en cancha de fútbol;Deporte;2179.0;6800000.0;0
2018;Vicente López;ISFD Nº 39:  Nva. etapa para el Centro Cultural Jean Piaget ;Cultura;1525.0;1500000.0;0
2018;Vicente López;CENTRO ASTURIANO: construcción de baños y duchas para deportistas de Tenis Adaptado.;Otros/Varios;643.0;2240000.0;0
2018;Vicente López;ESCUELA SECUNDARIA Nº 6: remodelación baños 2ª etapa;Educación;571.0;1500000.0;0
2018;Vicente López;CAMARAS DE VIGILANCIA URBANA (varias ubicaciones);Seguridad;534.0;345000.0;0
2018;Vicente López;ESCUELA PRIMARIA Nº 8: construcción de galeria, patio y reparaciones;Educación;297.0;2000000.0;0
2018;Vicente López;RAMPAS EN ESQUINAS (varias ubicaciones);Otros/Varios;296.0;760000.0;0
2018;Vicente López;GRUPO SCOUT SAN GABRIEL: reparación de veredas;Espacio Público;262.0;910000.0;0
2018;Vicente López;CESTOS PAPELEROS EN EL BARRIO (varias ubicaciones);Otros/Varios;230.0;97500.0;0
2018;Vicente López;Construcción de veredas en Roca y J. Carlos Cruz;Espacio Público;230.0;1235000.0;0
2018;Vicente López;HACIENDO ESCUELA: roles, vínculos y aprendizaje. Teatro educativo en escuelas del barrio.;Educación;228.0;472000.0;0
2018;Vicente López;SEMÁFOROS PEATONALES EN AV. MAIPÚ: Colocar contadores de cuenta regresiva;Espacio Público;171.0;7000000.0;0
2018;Vicente López;PASEO DE LA COSTA: mejorar iluminación en el sector deportivo;Seguridad;164.0;1800000.0;0
2018;Vicente López;Campaña de revaloración de la tercera edad en Centros de Jubilados del barrio;Otros/Varios;134.0;307700.0;0
2018;Vicente López;PASEO DE LA COSTA: ejercitadores y barras de calistenia;Otros/Varios;116.0;1780000.0;0
